conflict_id,dyad_id,location,gwno_loc,year,side_a,side_b,start_date,side_a_2nd,side_b_2nd,type_of_conflict,incompatibility,territory_name,intensity_level,version,bilateral_negotiations,mediated_negotiations,peace_effort,agreement,bilateral_negotiations_dummy,mediated_negotiations_dummy,peace_effort_dummy,agreement_dummy,best_fatality_estimate,duration,pko,pko_name,pko_troops,pko_total,v2x_polyarchy,v2stfisccap,v2csprtcpt,territorial,international_war,active,low,none
372,801,Mali,432,1991,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,0,20.1,0,1,1,1,0,1,1,1,12,0,0,,0,0,0.20,-1.50,1.63,1,0,0,1,0
372,801,Mali,432,1992,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,0,20.1,0,1,1,1,0,1,1,1,0,1,0,,0,0,0.37,-1.51,1.95,1,0,0,0,1
372,801,Mali,432,1993,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.60,-1.51,1.95,1,0,0,0,1
372,801,Mali,432,1994,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,1,20.1,0,3,3,0,0,1,1,0,106,3,0,,0,0,0.60,-1.51,1.95,1,0,1,0,0
372,801,Mali,432,1995,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,2,4,0,,0,0,0.60,-1.51,1.95,1,0,0,1,0
372,801,Mali,432,1996,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.60,-1.51,1.95,1,0,0,0,1
372,801,Mali,432,1997,Government of Mali,FIAA,12.12.1991,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,6,0,,0,0,0.51,-1.51,1.95,1,0,0,0,1
372,802,Mali,432,2007,Government of Mali,ATNMC,11.05.2007,,,3,1,Azawad,1,20.1,3,2,5,4,1,1,1,1,39,0,0,,0,0,0.61,0.45,1.95,1,0,1,0,0
372,802,Mali,432,2008,Government of Mali,ATNMC,11.05.2007,,,3,1,Azawad,1,20.1,1,3,4,0,1,1,1,0,112,1,0,,0,0,0.62,0.45,1.95,1,0,1,0,0
372,802,Mali,432,2009,Government of Mali,ATNMC,11.05.2007,,,3,1,Azawad,1,20.1,0,0,0,0,0,0,0,0,39,2,0,,0,0,0.64,0.45,1.95,1,0,1,0,0
372,802,Mali,432,2010,Government of Mali,ATNMC,11.05.2007,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.65,0.45,1.95,1,0,0,0,1
372,802,Mali,432,2011,Government of Mali,ATNMC,11.05.2007,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.63,0.45,1.95,1,0,0,0,1
372,10054,Mali,432,1991,Government of Mali,FPLA,20.05.1991,,,3,1,Azawad,1,20.1,0,0,0,0,0,0,0,0,59,0,0,,0,0,0.20,-1.50,1.63,1,0,1,0,0
372,10054,Mali,432,1992,Government of Mali,FPLA,20.05.1991,,,3,1,Azawad,0,20.1,0,3,3,1,0,1,1,1,9,1,0,,0,0,0.37,-1.51,1.95,1,0,0,1,0
372,10054,Mali,432,1993,Government of Mali,FPLA,20.05.1991,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.60,-1.51,1.95,1,0,0,0,1
372,10054,Mali,432,1994,Government of Mali,FPLA,20.05.1991,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.60,-1.51,1.95,1,0,0,0,1
372,11985,Mali,432,2012,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,1,20.1,1,2,3,0,1,1,1,0,131,0,0,,0,0,0.34,1.09,1.95,1,0,1,0,0
372,11985,Mali,432,2013,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,0,20.1,1,1,2,1,1,1,1,1,12,1,1,MINUSMA,5494,6439,0.33,1.09,2.10,1,0,0,1,0
372,11985,Mali,432,2014,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,1,20.1,0,7,7,3,0,1,1,1,94,2,1,MINUSMA,8543,9562,0.51,1.09,1.75,1,0,1,0,0
372,11985,Mali,432,2015,Government of Mali,CMA,17.01.2012,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,1,Azawad,1,20.1,3,7,10,3,1,1,1,1,54,3,1,MINUSMA,10601,11693,0.56,1.09,1.25,1,1,1,0,0
372,11985,Mali,432,2016,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,0,20.1,1,4,5,0,1,1,1,0,0,4,1,MINUSMA,10808,12057,0.54,0.78,1.28,1,0,0,0,1
372,11985,Mali,432,2017,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,0,20.1,0,3,3,0,0,1,1,0,1,5,1,MINUSMA,11666,13436,0.50,1.11,1.61,1,0,0,1,0
372,11985,Mali,432,2018,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,6,1,MINUSMA,12187,13953,0.51,1.08,1.58,1,0,0,0,1
372,11985,Mali,432,2019,Government of Mali,CMA,17.01.2012,,,3,1,Azawad,0,20.1,0,0,0,0,0,0,0,0,0,7,1,MINUSMA,,,0.47,1.95,0.89,1,0,0,0,1
11347,11986,Mali,432,2012,Government of Mali,Ansar Dine,20.01.2012,,,3,2,,1,20.1,0,3,3,0,0,1,1,0,60,0,0,,0,0,0.34,1.09,1.95,0,0,1,0,0
11347,11986,Mali,432,2013,Government of Mali,Ansar Dine,20.01.2012,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,133,1,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,1,1,0,0
11347,11986,Mali,432,2014,Government of Mali,Ansar Dine,20.01.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,4,2,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,0,0,1,0
11347,11986,Mali,432,2015,Government of Mali,Ansar Dine,20.01.2012,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,36,3,1,MINUSMA,10601,11693,0.56,1.09,1.25,0,0,1,0,0
11347,11986,Mali,432,2016,Government of Mali,Ansar Dine,20.01.2012,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,70,4,1,MINUSMA,10808,12057,0.54,0.78,1.28,0,1,1,0,0
11347,11986,Mali,432,2017,Government of Mali,Ansar Dine,20.01.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,1,5,1,MINUSMA,11666,13436,0.50,1.11,1.61,0,0,0,1,0
11347,11986,Mali,432,2018,Government of Mali,Ansar Dine,20.01.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,6,1,MINUSMA,12187,13953,0.51,1.08,1.58,0,0,0,0,1
11347,11986,Mali,432,2019,Government of Mali,Ansar Dine,20.01.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,7,1,MINUSMA,,,0.47,1.95,0.89,0,0,0,0,1
11347,11987,Mali,432,2012,Government of Mali,Military faction (Red Berets),01.05.2012,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,27,0,0,,0,0,0.34,1.09,1.95,0,0,1,0,0
11347,11987,Mali,432,2013,Government of Mali,Military faction (Red Berets),01.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,2,1,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,0,0,1,0
11347,11987,Mali,432,2014,Government of Mali,Military faction (Red Berets),01.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,0,0,0,1
11347,11987,Mali,432,2015,Government of Mali,Military faction (Red Berets),01.05.2012,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,3,1,MINUSMA,10601,11693,0.56,1.09,1.25,0,0,0,0,1
11347,12571,Mali,432,2013,Government of Mali,MUJAO,12.01.2013,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,333,0,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,1,1,0,0
11347,12571,Mali,432,2014,Government of Mali,MUJAO,12.01.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,1,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,0,0,0,1
11347,12571,Mali,432,2015,Government of Mali,MUJAO,12.01.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,1,MINUSMA,10601,11693,0.56,1.09,1.25,0,0,0,0,1
11347,12575,Mali,432,2009,Government of Mali,AQIM,10.06.2009,,,3,2,,1,20.1,0,0,0,0,0,0,0,0,87,0,0,,0,0,0.64,0.45,1.95,0,0,1,0,0
11347,12575,Mali,432,2010,Government of Mali,AQIM,10.06.2009,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.65,0.45,1.95,0,0,0,0,1
11347,12575,Mali,432,2011,Government of Mali,AQIM,10.06.2009,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.63,0.45,1.95,0,0,0,0,1
11347,12575,Mali,432,2013,Government of Mali,AQIM,10.06.2009,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,305,4,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,1,1,0,0
11347,12575,Mali,432,2014,Government of Mali,AQIM,10.06.2009,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America",,4,2,,1,20.1,0,0,0,0,0,0,0,0,47,5,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,1,1,0,0
11347,12575,Mali,432,2015,Government of Mali,AQIM,10.06.2009,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,38,6,1,MINUSMA,10601,11693,0.56,1.09,1.25,0,1,1,0,0
11347,12575,Mali,432,2016,Government of Mali,AQIM,10.06.2009,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,26,7,1,MINUSMA,10808,12057,0.54,0.78,1.28,0,1,1,0,0
11347,12575,Mali,432,2017,Government of Mali,AQIM,10.06.2009,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,66,8,1,MINUSMA,11666,13436,0.50,1.11,1.61,0,1,1,0,0
11347,12575,Mali,432,2018,Government of Mali,AQIM,10.06.2009,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,9,1,MINUSMA,12187,13953,0.51,1.08,1.58,0,0,0,0,1
11347,12575,Mali,432,2019,Government of Mali,AQIM,10.06.2009,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,10,1,MINUSMA,,,0.47,1.95,0.89,0,0,0,0,1
11347,12578,Mali,432,2013,Government of Mali,Signed-in-Blood Battalion,19.02.2013,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,65,0,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,1,1,0,0
11347,12578,Mali,432,2014,Government of Mali,Signed-in-Blood Battalion,19.02.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,1,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,0,0,0,1
11347,12578,Mali,432,2015,Government of Mali,Signed-in-Blood Battalion,19.02.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,2,1,MINUSMA,10601,11693,0.56,1.09,1.25,0,0,0,0,1
11347,12582,Mali,432,2013,Government of Mali,al-Murabitun,07.10.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,4,0,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,0,0,1,0
11347,12582,Mali,432,2014,Government of Mali,al-Murabitun,07.10.2013,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America",,4,2,,1,20.1,0,0,0,0,0,0,0,0,48,1,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,1,1,0,0
11347,12582,Mali,432,2015,Government of Mali,al-Murabitun,07.10.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,13,2,1,MINUSMA,10601,11693,0.56,1.09,1.25,0,0,0,1,0
11347,12582,Mali,432,2016,Government of Mali,al-Murabitun,07.10.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,3,1,MINUSMA,10808,12057,0.54,0.78,1.28,0,0,0,0,1
11347,12582,Mali,432,2017,Government of Mali,al-Murabitun,07.10.2013,,,3,2,,0,20.1,0,0,0,0,0,0,0,0,0,4,1,MINUSMA,11666,13436,0.50,1.11,1.61,0,0,0,0,1
13611,14610,Mali,432,2015,Government of Mali,FLM,05.01.2015,,,3,1,Macina Empire,1,20.1,0,0,0,0,0,0,0,0,44,0,1,MINUSMA,10601,11693,0.56,1.09,1.25,1,0,1,0,0
13611,14610,Mali,432,2016,Government of Mali,FLM,05.01.2015,,,3,1,Macina Empire,0,20.1,0,0,0,0,0,0,0,0,3,1,1,MINUSMA,10808,12057,0.54,0.78,1.28,1,0,0,1,0
13611,14610,Mali,432,2017,Government of Mali,FLM,05.01.2015,,,3,1,Macina Empire,0,20.1,0,0,0,0,0,0,0,0,22,2,1,MINUSMA,11666,13436,0.50,1.11,1.61,1,0,0,1,0
13611,14610,Mali,432,2018,Government of Mali,FLM,05.01.2015,,,3,1,Macina Empire,0,20.1,0,0,0,0,0,0,0,0,0,3,1,MINUSMA,12187,13953,0.51,1.08,1.58,1,0,0,0,1
13611,14610,Mali,432,2019,Government of Mali,FLM,05.01.2015,,,3,1,Macina Empire,0,20.1,0,0,0,0,0,0,0,0,0,4,1,MINUSMA,,,0.47,1.95,0.89,1,0,0,0,1
11347,15108,Mali,432,2017,Government of Mali,JNIM,05.03.2017,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,2,,1,20.1,0,0,0,0,0,0,0,0,246,0,1,MINUSMA,11666,13436,0.50,1.11,1.61,0,1,1,0,0
11347,15108,Mali,432,2018,Government of Mali,JNIM,05.03.2017,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",,4,2,,1,20.1,0,0,0,0,0,0,0,0,402,1,1,MINUSMA,12187,13953,0.51,1.08,1.58,0,1,1,0,0
11347,15108,Mali,432,2019,Government of Mali,JNIM,05.03.2017,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America",,4,2,,1,20.1,0,0,0,0,0,0,0,0,422,2,1,MINUSMA,,,0.47,1.95,0.89,0,1,1,0,0
14113,15259,Mali,432,2017,Government of Mali,IS,04.02.2017,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",,4,1,Islamic State,1,20.1,0,0,0,0,0,0,0,0,47,0,1,MINUSMA,11666,13436,0.50,1.11,1.61,1,1,1,0,0
14113,15259,Mali,432,2018,Government of Mali,IS,04.02.2017,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",,4,1,Islamic State,1,20.1,0,0,0,0,0,0,0,0,120,1,1,MINUSMA,12187,13953,0.51,1.08,1.58,1,1,1,0,0
