conflict_id,dyad_id,location,gwno_location,year,side_a_name,side_b_name,start_date,side_a_2nd,side_b_2nd,ext_troop_supp,org,ep_end,ep_end_date,version,bilateral_negotiations,mediated_negotiations,peace_effort,bilateral_negotiations_dummy,mediated_negotiations_dummy,peace_effort_dummy,agreement,agreement_dummy,best_fatality_estimate,duration,pko,pko_name,pko_troops,pko_total,v2x_polyarchy,v2stfisccap,v2csprtcpt,rebel,multiple,active,low,none
4852,5462,"Sudan, Chad","625, 483",2019,Masalit,Rizeigat Abbala,06.03.1998,,,0,3,0,31.08.1999,20.1,0,0,0,0,0,0,0,0,0,21,1,UNAMID,,,0.21,-0.48,2.31,0,0,0,1,0
4853,5463,Sudan,625,1996,Rizeigat Abbala,Zaghawa,27.09.1996,,,0,3,1,08.11.1996,20.1,0,1,1,0,1,1,1,1,166,0,0,,0,0,0.11,0.00,-1.49,0,0,1,0,0
4853,5463,Sudan,625,1997,Rizeigat Abbala,Zaghawa,27.09.1996,,,0,3,0,,20.1,0,1,1,0,1,1,1,1,0,1,0,,0,0,0.16,0.00,-1.49,0,0,0,0,1
4853,5463,Sudan,625,1998,Rizeigat Abbala,Zaghawa,27.09.1996,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.16,0.00,-1.49,0,0,0,0,1
4853,5463,Sudan,625,2017,Rizeigat Abbala,Zaghawa,27.09.1996,,,0,3,1,17.10.2017,20.1,0,0,0,0,0,0,0,0,31,21,1,UNAMID,13614,17290,0.28,-0.54,0.78,0,0,1,0,0
4853,5463,Sudan,625,2018,Rizeigat Abbala,Zaghawa,27.09.1996,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,22,1,UNAMID,11181,13997,0.28,-0.54,0.80,0,0,0,0,1
4853,5463,Sudan,625,2019,Rizeigat Abbala,Zaghawa,27.09.1996,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,23,1,UNAMID,,,0.21,-0.48,2.31,0,0,0,0,1
4854,5464,Sudan,625,1989,"Beni Halba Baggara, Salamat Baggara",Fur,30.04.1989,,,0,3,1,22.06.1989,20.1,0,7,7,0,1,1,2,1,2000,0,0,,0,0,0.17,0.00,-1.49,0,1,1,0,0
4854,5464,Sudan,625,1990,"Beni Halba Baggara, Salamat Baggara",Fur,30.04.1989,,,0,3,0,,20.1,0,1,1,0,1,1,0,0,0,1,0,,0,0,0.09,0.00,-1.49,0,1,0,0,1
4854,5464,Sudan,625,1991,"Beni Halba Baggara, Salamat Baggara",Fur,30.04.1989,,,0,3,0,,20.1,1,0,1,1,0,1,0,0,0,2,0,,0,0,0.09,0.00,-1.49,0,1,0,0,1
4855,5465,Sudan,625,1993,SPLM/A,SPLM/A - AH,03.08.1993,,,0,1,1,13.09.1993,20.1,0,0,0,0,0,0,0,0,55,0,0,,0,0,0.09,0.00,-1.49,1,0,1,0,0
4855,5465,Sudan,625,1994,SPLM/A,SPLM/A - AH,03.08.1993,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.10,0.00,-1.49,1,0,0,0,1
4855,5465,Sudan,625,1995,SPLM/A,SPLM/A - AH,03.08.1993,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.10,0.00,-1.49,1,0,0,0,1
4856,5466,Sudan,625,1992,SPLM/A,SPLM/A - WN,03.12.1992,,,0,1,0,13.09.1993,20.1,0,0,0,0,0,0,0,0,40,0,0,,0,0,0.09,0.00,-1.49,1,0,1,0,0
4856,5466,Sudan,625,1993,SPLM/A,SPLM/A - WN,03.12.1992,,,0,1,1,04.01.1993,20.1,0,0,0,0,0,0,0,0,114,1,0,,0,0,0.09,0.00,-1.49,1,0,1,0,0
4856,5466,Sudan,625,1994,SPLM/A,SPLM/A - WN,03.12.1992,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.10,0.00,-1.49,1,0,0,0,1
4856,5466,Sudan,625,1995,SPLM/A,SPLM/A - WN,03.12.1992,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.10,0.00,-1.49,1,0,0,0,1
4857,5467,Sudan,625,1991,SPLM/A,SSDF,08.10.1991,,,0,1,0,04.01.1993,20.1,0,6,6,0,1,1,0,0,1002,0,0,,0,0,0.09,0.00,-1.49,1,0,1,0,0
4857,5467,Sudan,625,1992,SPLM/A,SSDF,08.10.1991,,,0,1,0,04.01.1993,20.1,0,4,4,0,1,1,0,0,1001,1,0,,0,0,0.09,0.00,-1.49,1,0,1,0,0
4857,5467,Sudan,625,1993,SPLM/A,SSDF,08.10.1991,,,0,1,0,04.01.1993,20.1,0,2,2,0,1,1,2,1,2732,2,0,,0,0,0.09,0.00,-1.49,1,0,1,0,0
4857,5467,Sudan,625,1994,SPLM/A,SSDF,08.10.1991,,,0,1,1,22.10.1994,20.1,1,0,1,1,0,1,1,1,150,3,0,,0,0,0.10,0.00,-1.49,1,0,1,0,0
4857,5467,Sudan,625,1995,SPLM/A,SSDF,08.10.1991,,,0,1,0,,20.1,0,1,1,0,1,1,0,0,0,4,0,,0,0,0.10,0.00,-1.49,1,0,0,0,1
4857,5467,Sudan,625,1996,SPLM/A,SSDF,08.10.1991,,,0,1,0,22.10.1994,20.1,0,0,0,0,0,0,0,0,18,5,0,,0,0,0.11,0.00,-1.49,1,0,0,1,0
4857,5467,Sudan,625,1997,SPLM/A,SSDF,08.10.1991,,,0,1,1,31.12.1997,20.1,0,0,0,0,0,0,0,0,200,6,0,,0,0,0.16,0.00,-1.49,1,0,1,0,0
4857,5467,Sudan,625,1998,SPLM/A,SSDF,08.10.1991,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,7,0,,0,0,0.16,0.00,-1.49,1,0,0,0,1
4857,5467,Sudan,625,1999,SPLM/A,SSDF,08.10.1991,,,0,1,0,,20.1,1,0,1,1,0,1,1,1,0,8,0,,0,0,0.16,0.00,-1.49,1,0,0,0,1
4857,5467,Sudan,625,2002,SPLM/A,SSDF,08.10.1991,,,0,1,1,19.06.2002,20.1,0,0,0,0,0,0,0,0,82,11,0,,0,0,0.19,0.00,0.67,1,0,1,0,0
4857,5467,Sudan,625,2003,SPLM/A,SSDF,08.10.1991,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,12,0,,0,0,0.18,0.00,0.67,1,0,0,0,1
4857,5467,Sudan,625,2004,SPLM/A,SSDF,08.10.1991,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,13,0,,0,0,0.20,0.00,0.67,1,0,0,0,1
4858,5468,Sudan,625,2000,SPLM/A,SSUM/A,30.07.2000,,,0,1,1,01.09.2000,20.1,0,0,0,0,0,0,0,0,390,0,0,,0,0,0.13,0.00,-0.69,1,0,1,0,0
4858,5468,Sudan,625,2001,SPLM/A,SSUM/A,30.07.2000,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.18,0.00,0.67,1,0,0,0,1
4858,5468,Sudan,625,2002,SPLM/A,SSUM/A,30.07.2000,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.19,0.00,0.67,1,0,0,0,1
4859,5469,Sudan,625,1997,SPLM/A,UNRF II,02.03.1997,,,0,1,1,10.12.1997,20.1,0,0,0,0,0,0,0,0,210,0,0,,0,0,0.16,0.00,-1.49,1,0,1,0,0
4859,5469,Sudan,625,1998,SPLM/A,UNRF II,02.03.1997,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.16,0.00,-1.49,1,0,0,0,1
4859,5469,Sudan,625,1999,SPLM/A,UNRF II,02.03.1997,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.16,0.00,-1.49,1,0,0,0,1
4860,5470,Sudan,625,1995,SPLM/A,WNBF,02.06.1995,,,0,1,0,10.12.1997,20.1,0,0,0,0,0,0,0,0,64,0,0,,0,0,0.10,0.00,-1.49,1,0,1,0,0
4860,5470,Sudan,625,1996,SPLM/A,WNBF,02.06.1995,,,0,1,0,10.12.1997,20.1,0,0,0,0,0,0,0,0,49,1,0,,0,0,0.11,0.00,-1.49,1,0,1,0,0
4860,5470,Sudan,625,1997,SPLM/A,WNBF,02.06.1995,,,0,1,1,02.03.1997,20.1,0,0,0,0,0,0,0,0,100,2,0,,0,0,0.16,0.00,-1.49,1,0,1,0,0
4860,5470,Sudan,625,1998,SPLM/A,WNBF,02.06.1995,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.16,0.00,-1.49,1,0,0,0,1
4860,5470,Sudan,625,1999,SPLM/A,WNBF,02.06.1995,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.16,0.00,-1.49,1,0,0,0,1
4861,5471,Sudan,625,1998,SSDF,SSUM/A,17.01.1998,,,0,1,0,02.03.1997,20.1,0,1,1,0,1,1,1,1,249,0,0,,0,0,0.16,0.00,-1.49,1,0,1,0,0
4861,5471,Sudan,625,1999,SSDF,SSUM/A,17.01.1998,,,0,1,1,28.10.1999,20.1,0,0,0,0,0,0,0,0,241,1,0,,0,0,0.16,0.00,-1.49,1,0,1,0,0
4861,5471,Sudan,625,2000,SSDF,SSUM/A,17.01.1998,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.13,0.00,-0.69,1,0,0,0,1
4861,5471,Sudan,625,2001,SSDF,SSUM/A,17.01.1998,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.18,0.00,0.67,1,0,0,0,1
4862,5472,Togo,461,1991,Moba,Chakosi,29.10.1991,,,0,3,1,29.10.1991,20.1,0,1,1,0,1,1,0,0,31,0,0,,0,0,0.24,1.06,-0.09,0,0,1,0,0
4862,5472,Togo,461,1992,Moba,Chakosi,29.10.1991,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.28,1.06,0.17,0,0,0,0,1
4862,5472,Togo,461,1993,Moba,Chakosi,29.10.1991,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.30,1.06,0.17,0,0,0,0,1
4863,5473,Uganda,500,2000,Bokora Karimojong,"Jie, Matheniko Karimojong",01.07.2000,,,0,3,1,01.07.2000,20.1,0,0,0,0,0,0,0,0,48,0,0,,0,0,0.32,0.00,1.32,0,1,1,0,0
4863,5473,Uganda,500,2001,Bokora Karimojong,"Jie, Matheniko Karimojong",01.07.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.29,0.00,1.32,0,1,0,0,1
4863,5473,Uganda,500,2002,Bokora Karimojong,"Jie, Matheniko Karimojong",01.07.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.29,0.00,1.32,0,1,0,0,1
4863,5473,Uganda,500,2003,Bokora Karimojong,"Jie, Matheniko Karimojong",01.07.2000,,,0,3,0,01.07.2000,20.1,0,0,0,0,0,0,0,0,14,3,0,,0,0,0.29,0.00,1.32,0,1,0,1,0
4863,5473,Uganda,500,2004,Bokora Karimojong,"Jie, Matheniko Karimojong",01.07.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.33,0.00,1.32,0,1,0,0,1
4863,5473,Uganda,500,2005,Bokora Karimojong,"Jie, Matheniko Karimojong",01.07.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.32,1.87,1.32,0,1,0,0,1
4864,5474,Uganda,500,1992,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,01.07.2000,20.1,0,0,0,0,0,0,0,0,4,0,0,,0,0,0.27,0.00,0.85,0,0,0,1,0
4864,5474,Uganda,500,1993,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.28,0.00,0.85,0,0,0,0,1
4864,5474,Uganda,500,1994,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.30,0.00,0.85,0,0,0,0,1
4864,5474,Uganda,500,1999,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,1,10.09.1999,20.1,0,0,0,0,0,0,0,0,352,7,0,,0,0,0.31,0.00,1.32,0,0,1,0,0
4864,5474,Uganda,500,2000,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,10.09.1999,20.1,0,1,1,0,1,1,0,0,19,8,0,,0,0,0.32,0.00,1.32,0,0,0,1,0
4864,5474,Uganda,500,2001,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,,20.1,1,0,1,1,0,1,0,0,0,9,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4864,5474,Uganda,500,2002,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,10,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4864,5474,Uganda,500,2003,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,10.09.1999,20.1,0,0,0,0,0,0,0,0,4,11,0,,0,0,0.29,0.00,1.32,0,0,0,1,0
4864,5474,Uganda,500,2004,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,10.09.1999,20.1,0,0,0,0,0,0,0,0,10,12,0,,0,0,0.33,0.00,1.32,0,0,0,1,0
4864,5474,Uganda,500,2005,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,13,0,,0,0,0.32,1.87,1.32,0,0,0,0,1
4864,5474,Uganda,500,2006,Bokora Karimojong,Matheniko Karimojong,31.01.1992,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,14,0,,0,0,0.34,1.87,1.34,0,0,0,0,1
4865,5475,Uganda,500,2000,Bokora Karimojong,"Matheniko Karimojong, Turkana",02.07.2000,,,0,3,1,02.07.2000,20.1,0,0,0,0,0,0,0,0,60,0,0,,0,0,0.32,0.00,1.32,0,1,1,0,0
4865,5475,Uganda,500,2001,Bokora Karimojong,"Matheniko Karimojong, Turkana",02.07.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.29,0.00,1.32,0,1,0,0,1
4865,5475,Uganda,500,2002,Bokora Karimojong,"Matheniko Karimojong, Turkana",02.07.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.29,0.00,1.32,0,1,0,0,1
4866,5476,Uganda,500,2000,Dodoth,Jie,19.03.2000,,,0,3,1,23.07.2000,20.1,0,0,0,0,0,0,0,0,135,0,0,,0,0,0.32,0.00,1.32,0,0,1,0,0
4866,5476,Uganda,500,2001,Dodoth,Jie,19.03.2000,,,0,3,0,23.07.2000,20.1,1,1,2,1,1,1,1,1,6,1,0,,0,0,0.29,0.00,1.32,0,0,0,1,0
4866,5476,Uganda,500,2002,Dodoth,Jie,19.03.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4866,5476,Uganda,500,2003,Dodoth,Jie,19.03.2000,,,0,3,0,23.07.2000,20.1,0,1,1,0,1,1,0,0,10,3,0,,0,0,0.29,0.00,1.32,0,0,0,1,0
4866,5476,Uganda,500,2004,Dodoth,Jie,19.03.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.33,0.00,1.32,0,0,0,0,1
4866,5476,Uganda,500,2005,Dodoth,Jie,19.03.2000,,,0,3,1,28.09.2005,20.1,0,0,0,0,0,0,0,0,30,5,0,,0,0,0.32,1.87,1.32,0,0,1,0,0
4866,5476,Uganda,500,2006,Dodoth,Jie,19.03.2000,,,0,3,0,28.09.2005,20.1,1,0,1,1,0,1,1,1,9,6,0,,0,0,0.34,1.87,1.34,0,0,0,1,0
4866,5476,Uganda,500,2007,Dodoth,Jie,19.03.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,7,0,,0,0,0.37,1.87,1.33,0,0,0,0,1
4866,5476,Uganda,500,2008,Dodoth,Jie,19.03.2000,,,0,3,0,28.09.2005,20.1,2,3,5,1,1,1,0,0,7,8,0,,0,0,0.38,1.87,1.33,0,0,0,1,0
4866,5476,Uganda,500,2009,Dodoth,Jie,19.03.2000,,,0,3,1,03.11.2009,20.1,0,1,1,0,1,1,0,0,38,9,0,,0,0,0.34,1.87,1.33,0,0,1,0,0
4866,5476,Uganda,500,2010,Dodoth,Jie,19.03.2000,,,0,3,0,,20.1,0,1,1,0,1,1,0,0,0,10,0,,0,0,0.37,1.87,1.36,0,0,0,0,1
4866,5476,Uganda,500,2011,Dodoth,Jie,19.03.2000,,,0,3,0,,20.1,0,1,1,0,1,1,1,1,0,11,0,,0,0,0.39,1.87,1.33,0,0,0,0,1
4867,5477,Uganda,500,2000,Dodoth,"Toposa, Turkana",01.02.2000,,,0,3,1,01.02.2000,20.1,0,1,1,0,1,1,1,1,43,0,0,,0,0,0.32,0.00,1.32,0,1,1,0,0
4867,5477,Uganda,500,2001,Dodoth,"Toposa, Turkana",01.02.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.29,0.00,1.32,0,1,0,0,1
4867,5477,Uganda,500,2002,Dodoth,"Toposa, Turkana",01.02.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.29,0.00,1.32,0,1,0,0,1
4868,5478,Uganda,500,2001,Iteso,Karimojong,13.09.2001,,,0,3,1,13.09.2001,20.1,0,0,0,0,0,0,0,0,32,0,0,,0,0,0.29,0.00,1.32,0,0,1,0,0
4868,5478,Uganda,500,2002,Iteso,Karimojong,13.09.2001,,,0,3,0,,20.1,1,2,3,1,1,1,0,0,0,1,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4868,5478,Uganda,500,2003,Iteso,Karimojong,13.09.2001,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4869,5479,Uganda,500,1989,Karimojong,Pokot,02.03.1989,,,0,3,0,13.09.2001,20.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.17,0.00,0.34,0,0,0,1,0
4869,5479,Uganda,500,1990,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.25,0.00,0.34,0,0,0,0,1
4869,5479,Uganda,500,1991,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.25,0.00,0.85,0,0,0,0,1
4869,5479,Uganda,500,1998,Karimojong,Pokot,02.03.1989,,,0,3,1,01.07.1998,20.1,0,1,1,0,1,1,0,0,134,9,0,,0,0,0.31,0.00,1.32,0,0,1,0,0
4869,5479,Uganda,500,1999,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,10,0,,0,0,0.31,0.00,1.32,0,0,0,0,1
4869,5479,Uganda,500,2000,Karimojong,Pokot,02.03.1989,,,0,3,1,28.04.2000,20.1,0,0,0,0,0,0,0,0,60,11,0,,0,0,0.32,0.00,1.32,0,0,1,0,0
4869,5479,Uganda,500,2001,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,2,0,2,1,0,1,1,1,0,12,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4869,5479,Uganda,500,2002,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,0,2,2,0,1,1,0,0,0,13,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4869,5479,Uganda,500,2003,Karimojong,Pokot,02.03.1989,,,0,3,1,06.01.2003,20.1,0,1,1,0,1,1,0,0,53,14,0,,0,0,0.29,0.00,1.32,0,0,1,0,0
4869,5479,Uganda,500,2004,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,15,0,,0,0,0.33,0.00,1.32,0,0,0,0,1
4869,5479,Uganda,500,2005,Karimojong,Pokot,02.03.1989,,,0,3,0,,20.1,0,1,1,0,1,1,1,1,0,16,0,,0,0,0.32,1.87,1.32,0,0,0,0,1
4870,5480,Uganda,500,1999,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,1,06.02.1999,20.1,0,0,0,0,0,0,0,0,36,0,0,,0,0,0.31,0.00,1.32,0,0,1,0,0
4870,5480,Uganda,500,2000,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,06.02.1999,20.1,0,1,1,0,1,1,0,0,20,1,0,,0,0,0.32,0.00,1.32,0,0,0,1,0
4870,5480,Uganda,500,2001,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,06.02.1999,20.1,1,0,1,1,0,1,1,1,3,2,0,,0,0,0.29,0.00,1.32,0,0,0,1,0
4870,5480,Uganda,500,2002,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4870,5480,Uganda,500,2003,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.29,0.00,1.32,0,0,0,0,1
4870,5480,Uganda,500,2008,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,06.02.1999,20.1,0,0,0,0,0,0,0,0,2,9,0,,0,0,0.38,1.87,1.33,0,0,0,1,0
4870,5480,Uganda,500,2009,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,10,0,,0,0,0.34,1.87,1.33,0,0,0,0,1
4870,5480,Uganda,500,2010,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,11,0,,0,0,0.37,1.87,1.36,0,0,0,0,1
4870,5480,Uganda,500,2013,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,06.02.1999,20.1,0,0,0,0,0,0,0,0,12,14,0,,0,0,0.38,1.87,0.37,0,0,0,1,0
4870,5480,Uganda,500,2014,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,15,0,,0,0,0.34,1.87,0.64,0,0,0,0,1
4870,5480,Uganda,500,2015,Matheniko Karimojong,Pokot,06.02.1999,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,16,0,,0,0,0.34,1.87,1.25,0,0,0,0,1
4876,5486,Nigeria,475,2009,Afor,Fulani,06.12.2009,,,0,3,1,19.12.2009,20.1,0,0,0,0,0,0,0,0,33,0,0,,0,0,0.40,0.31,1.35,0,0,1,0,0
4876,5486,Nigeria,475,2010,Afor,Fulani,06.12.2009,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.42,0.31,1.99,0,0,0,0,1
4876,5486,Nigeria,475,2011,Afor,Fulani,06.12.2009,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.48,0.31,1.99,0,0,0,0,1
4877,5487,Madagascar (Malagasy),580,2009,Supporters of Andry Rajoelina,Supporters of Marc Ravalomanana,26.01.2009,,,0,2,1,11.03.2009,20.1,1,8,9,1,1,1,2,1,82,0,0,,0,0,0.29,-0.26,0.64,0,0,1,0,0
4877,5487,Madagascar (Malagasy),580,2010,Supporters of Andry Rajoelina,Supporters of Marc Ravalomanana,26.01.2009,,,0,2,0,,20.1,0,1,1,0,1,1,0,0,0,1,0,,0,0,0.24,-0.26,0.64,0,0,0,0,1
4877,5487,Madagascar (Malagasy),580,2011,Supporters of Andry Rajoelina,Supporters of Marc Ravalomanana,26.01.2009,,,0,2,0,,20.1,0,7,7,0,1,1,1,1,0,2,0,,0,0,0.24,-0.26,0.64,0,0,0,0,1
4878,5488,Somalia,520,2009,Al-Shabaab,Hizbul Islam,01.10.2009,,,0,1,0,11.03.2009,20.1,3,0,3,1,0,1,1,1,121,0,0,,0,0,0.20,-1.95,0.57,1,0,1,0,0
4878,5488,Somalia,520,2010,Al-Shabaab,Hizbul Islam,01.10.2009,,,0,1,1,18.12.2010,20.1,3,0,3,1,0,1,1,1,88,1,0,,0,0,0.21,-1.95,1.01,1,0,1,0,0
4878,5488,Somalia,520,2011,Al-Shabaab,Hizbul Islam,01.10.2009,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.22,-1.95,1.01,1,0,0,0,1
4878,5488,Somalia,520,2012,Al-Shabaab,Hizbul Islam,01.10.2009,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.19,-1.27,1.01,1,0,0,0,1
4879,5489,Sudan,625,2000,Ngok Dinka,Shiluk,11.02.2000,,,0,3,0,18.12.2010,20.1,0,0,0,0,0,0,0,0,11,0,0,,0,0,0.13,0.00,-0.69,0,0,0,1,0
4879,5489,Sudan,625,2001,Ngok Dinka,Shiluk,11.02.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.18,0.00,0.67,0,0,0,0,1
4879,5489,Sudan,625,2002,Ngok Dinka,Shiluk,11.02.2000,,,0,3,0,,20.1,0,1,1,0,1,1,0,0,0,2,0,,0,0,0.19,0.00,0.67,0,0,0,0,1
4879,5489,Sudan,625,2009,Ngok Dinka,Shiluk,11.02.2000,,,0,3,1,11.11.2009,20.1,0,1,1,0,1,1,0,0,121,9,1,UNMIS,9090,10259,0.23,-0.21,0.65,0,0,1,0,0
4879,5489,Sudan,625,2010,Ngok Dinka,Shiluk,11.02.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,10,1,UNMIS,9455,10614,0.24,-0.21,0.66,0,0,0,0,1
4879,5489,Sudan,625,2011,Ngok Dinka,Shiluk,11.02.2000,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,11,1,UNMISS,6798,7381,0.24,-0.21,0.66,0,0,0,0,1
4880,5490,Sudan,625,2009,Bari,Mundari,06.05.2009,,,0,3,1,24.05.2009,20.1,0,2,2,0,1,1,1,1,41,0,1,UNMIS,9090,10259,0.23,-0.21,0.65,0,0,1,0,0
4880,5490,Sudan,625,2010,Bari,Mundari,06.05.2009,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,UNMIS,9455,10614,0.24,-0.21,0.66,0,0,0,0,1
4880,5490,"Sudan, South Sudan",625,2011,Bari,Mundari,06.05.2009,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,UNMISS,6798,7381,0.23,-0.89,0.56,0,0,0,0,1
4880,5490,South Sudan,625,2015,Bari,Mundari,06.05.2009,,,0,3,0,24.05.2009,20.1,0,0,0,0,0,0,0,0,11,6,1,UNMISS,11707,13035,0.25,-0.54,0.82,0,0,0,1,0
4880,5490,South Sudan,625,2016,Bari,Mundari,06.05.2009,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,7,1,UNMISS,12120,13783,0.18,-1.17,-0.44,0,0,0,0,1
4880,5490,South Sudan,625,2017,Bari,Mundari,06.05.2009,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,8,1,UNMISS,12797,14553,0.17,-1.17,-0.56,0,0,0,0,1
4881,5491,Sudan,625,2007,Bor Dinka,Mundari,19.12.2007,,,0,3,0,24.05.2009,20.1,0,0,0,0,0,0,0,0,4,0,1,UNMIS,8827,10108,0.22,-0.21,0.65,0,0,0,1,0
4881,5491,Sudan,625,2008,Bor Dinka,Mundari,19.12.2007,,,0,3,0,,20.1,0,1,1,0,1,1,0,0,0,1,1,UNMIS,8761,10037,0.21,-0.21,0.65,0,0,0,0,1
